Height,Total Mean Var,Total SD Var,Total Low Water Mean,Total Low Water SD,Total Low Nitrogen Mean,Total Low Nitrogen Mean SD,Total Pathogen Mean,Total Pathogen SD
55.84041949,-15.8920653,0.003516405,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
48.51392341,-15.8920653,0.003516405,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
48.25802607,-15.8920653,0.003516405,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
50.86671792,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
50.36028421,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
53.48905421,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
70.35553516,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
56.46472616,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
62.37406318,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
79.49371926,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
58.57634052,-12.9242991,0.011045205,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
47.48416658,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
54.04238455,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
61.01740218,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
36.52986523,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
56.81439217,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
32.18959109,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
43.90618172,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
64.46498119,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
48.38326494,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
55.03061867,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
61.94959281,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
60.04150993,-15.58353419,0.003681022,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
52.40339257,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
47.08710468,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
39.34346745,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
55.95633644,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
48.3660227,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
54.17277063,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
38.13893723,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
47.2026015,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
45.85811035,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
67.92699883,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
54.90580811,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
38.22163666,-15.78752747,-0.008060858,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
57.6174364,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
64.84794813,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
53.36344925,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
47.9372091,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
51.01113232,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
51.65010182,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
49.05862153,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
45.96414676,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
43.64759554,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
44.74365114,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
49.46167862,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
67.10641959,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
45.68150584,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
46.55254423,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
55.36965276,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
58.14552811,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
61.37750868,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
54.69250294,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
50.40185046,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
66.80694051,-17.12662567,-0.003911323,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
54.67598964,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
68.36583828,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
58.94519385,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
45.6291251,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
32.74931996,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
47.41226795,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
51.57488373,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
40.20046946,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
49.72779314,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
53.72834236,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
66.99849961,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
47.28119283,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
44.93554745,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
54.62560288,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
52.32807098,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
56.27838603,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
56.62590659,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
51.05974806,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
53.81584006,-16.78620227,0.010010214,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
72.65484897,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
68.43513815,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
45.35027094,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
67.12098776,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
48.8036046,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
45.01290332,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
60.00171868,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
61.72142727,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
67.05747652,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
61.26586561,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
57.45199703,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
65.70912881,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
51.24727835,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
66.37564247,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
54.50921659,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
60.29325029,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
43.83327829,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
60.90349385,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
67.90039079,-13.17936679,0.006828619,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
54.28049945,-15.30501147,-0.014273711,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
36.75247296,-15.30501147,-0.014273711,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
38.89603143,-15.30501147,-0.014273711,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
58.64363664,-15.30501147,-0.014273711,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
63.2335235,-15.30501147,-0.014273711,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
54.18464652,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
69.67798065,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
54.95014079,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
61.52413959,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
61.19061501,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
47.13916233,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
66.24255521,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
53.12406721,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
56.67857176,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
56.55083418,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
48.17116796,-11.50620108,-0.014232056,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
53.29879249,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
37.24099808,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
40.14309962,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
61.51462092,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
58.78277891,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
59.86116194,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
56.34267553,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
74.95781926,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
46.16720574,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
63.50529008,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
47.77428511,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
55.20175591,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
52.86109561,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
47.85999126,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
53.0759066,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
53.48169255,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
53.11486064,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
64.50415746,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
51.664486,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
57.96877664,-14.91946136,-0.006344122,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
57.56477943,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
58.96286958,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
35.27900001,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
69.34078472,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
71.68814013,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
53.39938597,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
38.44152637,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
42.41367617,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
50.81875604,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
43.88790722,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
58.76875203,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
61.22673708,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
36.83549525,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
54.79483573,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
55.65142214,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
53.82748243,-16.82795164,0.006527419,5.737873682,0.002832813,1.173745772,0.006800941,-2.549097415,-0.000273522
60.75322784,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
55.48857173,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
50.79266644,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
64.83748875,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
56.36457813,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
49.43854776,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
46.47339717,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
70.7808014,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
59.86660163,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
46.05485655,-17.52918128,-0.027146584,0.856716146,-0.000590318,-0.262889332,-0.015880244,-1.813691946,-0.01126634
53.64929633,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
54.8590319,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
70.63944582,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
63.01561593,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
48.94933968,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
60.82278253,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
32.01115341,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
28.54469883,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
70.99642679,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
54.58139713,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
54.65910736,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
48.81500359,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
54.7991688,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
45.39615352,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
56.3005328,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
50.089383,-13.84368874,-0.014471084,3.029304004,0.004251317,-0.203134689,-0.004137909,1.812045945,-0.010333175
57.57433978,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
59.17394996,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
55.87046357,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
61.9183615,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
55.48982467,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
58.03295301,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
47.52475691,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
57.34384491,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
64.61840039,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
45.58385377,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
61.03325887,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
59.14114063,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
67.31854006,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
63.74200059,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
54.82183081,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
63.19576117,-10.94635967,-0.02165659,3.370958207,0.011853551,4.61894662,-0.002253513,-0.112706295,-0.019403077
48.64276763,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
62.2584435,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
38.5961593,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
41.34657988,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
52.72038369,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
64.27976629,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
50.24909205,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
44.072119,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
49.16580111,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
55.72052931,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
48.86336901,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
41.30665329,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
39.86432247,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
60.82459271,-14.68482323,-0.000996686,4.47934747,0.023150146,0.010971836,0.008811356,0.756804932,-0.009808042
59.97885645,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
55.51583664,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
48.35373548,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
53.04711743,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
66.1819714,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
67.26822549,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
86.69270027,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
60.66259987,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
55.66687902,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
52.49944064,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
50.28782593,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
41.96958948,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
68.59297792,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
70.36722943,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
72.73281684,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
63.4401321,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
41.27592766,-8.801123584,0.009814257,-0.917042517,0.015336848,2.582450881,0.010788051,4.069025535,-0.000973794
59.83164785,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
45.08326882,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
46.66346288,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
65.2794438,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
63.33667006,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
50.10271717,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
50.26858042,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
54.92688363,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
51.47061641,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
52.99975273,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
39.55117841,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
50.80043695,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
51.39047555,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
61.04690105,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
45.71538588,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
49.89233504,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
49.86819648,-15.52071985,0.003832352,1.447453631,0.026797881,0.245694099,0.001752332,-0.313813949,0.00208002
59.11871441,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
47.75771644,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
59.00268281,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
52.16285165,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
59.737811,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
45.55261929,-12.37086732,0.005512913,4.553864082,0.006697046,-0.88255736,0.00658567,3.964290037,-0.001072757
